Start	Destination	Distance_mi	Fare_USD
King St-Old Town	East Falls Church	10.26	4.90
King St-Old Town	Eastern Market	7.88	3.95
King St-Old Town	Eisenhower Avenue	0.70	2.00
King St-Old Town	Farragut North	8.32	4.15
King St-Old Town	Farragut West	8.17	4.05
King St-Old Town	Federal Center SW	7.09	3.65
King St-Old Town	Federal Triangle	7.53	3.80
King St-Old Town	Foggy Bottom-GWU	7.85	3.95
King St-Old Town	Forest Glen	16.57	6.00
King St-Old Town	Fort Totten	12.11	5.65
King St-Old Town	Franconia-Springfield	6.89	3.55
King St-Old Town	Friendship Heights	12.71	5.90
King St-Old Town	Gallery Pl-Chinatown	7.75	3.90
King St-Old Town	Georgia Ave-Petworth	10.70	5.10
King St-Old Town	Glenmont	19.86	6.00
King St-Old Town	Greenbelt	18.82	6.00
King St-Old Town	Greensboro	15.64	6.00
King St-Old Town	Grosvenor-Strathmore	17.69	6.00
King St-Old Town	Herndon	24.12	6.00
King St-Old Town	Huntington	1.20	2.00
King St-Old Town	Hyattsville Crossing	14.64	6.00
King St-Old Town	Innovation Center	25.82	6.00
King St-Old Town	Judiciary Square	7.91	3.95
King St-Old Town	L'Enfant Plaza	6.86	3.55
King St-Old Town	Landover	14.66	6.00
King St-Old Town	Loudoun Gateway	29.90	6.00
King St-Old Town	McLean	14.55	6.00
King St-Old Town	McPherson Square	8.12	4.05
King St-Old Town	Medical Center	15.47	6.00
King St-Old Town	Metro Center	7.82	3.95
King St-Old Town	Minnesota Ave	10.82	5.15
King St-Old Town	Morgan Boulevard	14.62	6.00
King St-Old Town	Mt Vernon Sq 7th St-Convention Center	8.30	4.10
King St-Old Town	Navy Yard-Ballpark	7.50	3.80
King St-Old Town	Naylor Road	10.27	4.90
King St-Old Town	New Carrollton	16.10	6.00
King St-Old Town	NoMa-Gallaudet U	9.05	4.40
King St-Old Town	North Bethesda	19.06	6.00
King St-Old Town	Pentagon	4.96	2.80
King St-Old Town	Pentagon City	4.40	2.55
King St-Old Town	Potomac Ave	8.26	4.10
King St-Old Town	Potomac Yard	2.04	2.00
King St-Old Town	Reston Town Center	22.86	6.00
King St-Old Town	Rhode Island Ave-Brentwood	10.12	4.85
King St-Old Town	Rockville	22.01	6.00
King St-Old Town	Ronald Reagan Washington National Airport	3.53	2.20
King St-Old Town	Rosslyn	7.02	3.60
King St-Old Town	Shady Grove	24.66	6.00
King St-Old Town	Shaw-Howard U	8.77	4.30
King St-Old Town	Silver Spring	15.03	6.00
King St-Old Town	Smithsonian	7.16	3.65
King St-Old Town	Southern Avenue	9.03	4.40
King St-Old Town	Spring Hill	16.32	6.00
King St-Old Town	Stadium-Armory	8.91	4.35
King St-Old Town	Suitland	11.48	5.40
King St-Old Town	Takoma	13.77	6.00
King St-Old Town	Tenleytown-AU	11.95	5.60
King St-Old Town	Twinbrook	20.14	6.00
King St-Old Town	Tysons	15.00	6.00
King St-Old Town	U Street/African-Amer Civil War Memorial/Cardozo	9.09	4.45
King St-Old Town	Union Station	8.38	4.15
King St-Old Town	Van Dorn Street	3.78	2.30
King St-Old Town	Van Ness-UDC	11.17	5.25
King St-Old Town	Vienna/Fairfax-GMU	16.18	6.00
King St-Old Town	Virginia Square-GMU	7.85	3.95
King St-Old Town	Washington Dulles International Airport	27.57	6.00
King St-Old Town	Waterfront	7.03	3.60
King St-Old Town	West Falls Church	12.27	5.70
King St-Old Town	West Hyattsville	13.54	6.00
King St-Old Town	Wheaton	18.14	6.00
King St-Old Town	Wiehle-Reston East	21.76	6.00
King St-Old Town	Woodley Park-Zoo/Adams Morgan	9.90	4.75
L'Enfant Plaza	Addison Road-Seat Pleasant	7.33	3.75
L'Enfant Plaza	Anacostia	2.34	2.00
L'Enfant Plaza	Archives-Navy Memorial-Penn Quarter	0.56	2.00
L'Enfant Plaza	Arlington Cemetery	2.93	2.00
L'Enfant Plaza	Ashburn	29.66	6.00
L'Enfant Plaza	Ballston-MU	5.71	3.10
L'Enfant Plaza	Benning Road	4.91	2.75
L'Enfant Plaza	Bethesda	8.21	4.10
L'Enfant Plaza	Braddock Road	6.23	3.30
L'Enfant Plaza	Branch Ave	8.27	4.10
L'Enfant Plaza	Brookland-CUA	4.09	2.45
L'Enfant Plaza	Capitol Heights	6.36	3.35
L'Enfant Plaza	Capitol South	0.91	2.00
L'Enfant Plaza	Cheverly	6.50	3.40
L'Enfant Plaza	Clarendon	4.71	2.70
L'Enfant Plaza	Cleveland Park	4.17	2.45
L'Enfant Plaza	College Park-U of Md	9.59	4.65
L'Enfant Plaza	Columbia Heights	3.16	2.05
L'Enfant Plaza	Congress Heights	3.58	2.25
L'Enfant Plaza	Court House	4.24	2.50
L'Enfant Plaza	Crystal City	3.05	2.00
L'Enfant Plaza	Deanwood	5.35	2.95
L'Enfant Plaza	Downtown Largo	10.14	4.85
L'Enfant Plaza	Dunn Loring-Merrifield	12.26	5.70
L'Enfant Plaza	Dupont Circle	2.28	2.00
L'Enfant Plaza	East Falls Church	8.13	4.05
L'Enfant Plaza	Eastern Market	1.41	2.00
L'Enfant Plaza	Eisenhower Avenue	7.52	3.80
L'Enfant Plaza	Farragut North	1.77	2.00
L'Enfant Plaza	Farragut West	1.76	2.00
L'Enfant Plaza	Federal Center SW	0.33	2.00
L'Enfant Plaza	Federal Triangle	0.79	2.00
L'Enfant Plaza	Foggy Bottom-GWU	2.20	2.00
L'Enfant Plaza	Forest Glen	9.92	4.75
L'Enfant Plaza	Fort Totten	5.26	2.90
L'Enfant Plaza	Franconia-Springfield	13.33	6.00
L'Enfant Plaza	Friendship Heights	6.52	3.40
L'Enfant Plaza	Gallery Pl-Chinatown	0.91	2.00
L'Enfant Plaza	Georgia Ave-Petworth	3.92	2.35
L'Enfant Plaza	Glenmont	13.25	6.00
L'Enfant Plaza	Greenbelt	12.01	5.60
L'Enfant Plaza	Greensboro	13.38	6.00
L'Enfant Plaza	Grosvenor-Strathmore	11.41	5.35
L'Enfant Plaza	Herndon	22.09	6.00
L'Enfant Plaza	Huntington	8.04	4.00
L'Enfant Plaza	Hyattsville Crossing	7.81	3.90
L'Enfant Plaza	Innovation Center	23.80	6.00
L'Enfant Plaza	Judiciary Square	1.05	2.00
L'Enfant Plaza	King St-Old Town	6.86	3.55
L'Enfant Plaza	Landover	8.27	4.10
L'Enfant Plaza	Loudoun Gateway	27.75	6.00
L'Enfant Plaza	McLean	12.09	5.65
L'Enfant Plaza	McPherson Square	1.46	2.00
L'Enfant Plaza	Medical Center	9.23	4.50
L'Enfant Plaza	Metro Center	1.07	2.00
L'Enfant Plaza	Minnesota Ave	4.52	2.60
L'Enfant Plaza	Morgan Boulevard	8.82	4.35
L'Enfant Plaza	Mt Vernon Sq 7th St-Convention Center	1.48	2.00
L'Enfant Plaza	Navy Yard-Ballpark	1.24	2.00
L'Enfant Plaza	Naylor Road	5.22	2.90
L'Enfant Plaza	New Carrollton	9.69	4.70
L'Enfant Plaza	NoMa-Gallaudet U	2.20	2.00
L'Enfant Plaza	North Bethesda	12.80	5.90
L'Enfant Plaza	Pentagon	2.19	2.00
L'Enfant Plaza	Pentagon City	2.76	2.00
L'Enfant Plaza	Potomac Ave	2.01	2.00
L'Enfant Plaza	Potomac Yard	4.83	2.75
L'Enfant Plaza	Reston Town Center	20.76	6.00
L'Enfant Plaza	Rhode Island Ave-Brentwood	3.26	2.10
L'Enfant Plaza	Rockville	15.85	6.00
L'Enfant Plaza	Ronald Reagan Washington National Airport	3.35	2.15
L'Enfant Plaza	Rosslyn	3.30	2.10
L'Enfant Plaza	Shady Grove	18.51	6.00
L'Enfant Plaza	Shaw-Howard U	1.96	2.00
L'Enfant Plaza	Silver Spring	8.32	4.15
L'Enfant Plaza	Smithsonian	0.46	2.00
L'Enfant Plaza	Southern Avenue	4.45	2.60
L'Enfant Plaza	Spring Hill	13.99	6.00
L'Enfant Plaza	Stadium-Armory	2.59	2.00
L'Enfant Plaza	Suitland	6.60	3.45
L'Enfant Plaza	Takoma	7.00	3.60
L'Enfant Plaza	Tenleytown-AU	5.75	3.10
L'Enfant Plaza	Twinbrook	13.89	6.00
L'Enfant Plaza	Tysons	12.67	5.85
L'Enfant Plaza	U Street/African-Amer Civil War Memorial/Cardozo	2.33	2.00
L'Enfant Plaza	Union Station	1.55	2.00
L'Enfant Plaza	Van Dorn Street	10.02	4.80
L'Enfant Plaza	Van Ness-UDC	4.80	2.70
L'Enfant Plaza	Vienna/Fairfax-GMU	14.73	6.00
L'Enfant Plaza	Virginia Square-GMU	5.15	2.85
L'Enfant Plaza	Washington Dulles International Airport	25.67	6.00
L'Enfant Plaza	Waterfront	0.72	2.00
L'Enfant Plaza	West Falls Church	10.07	4.85
L'Enfant Plaza	West Hyattsville	6.69	3.50
L'Enfant Plaza	Wheaton	11.52	5.40
L'Enfant Plaza	Wiehle-Reston East	19.64	6.00
L'Enfant Plaza	Woodley Park-Zoo/Adams Morgan	3.46	2.20
Landover	Addison Road-Seat Pleasant	7.11	3.65
Landover	Anacostia	9.38	4.55
Landover	Archives-Navy Memorial-Penn Quarter	8.43	4.15
Landover	Arlington Cemetery	11.12	5.25
Landover	Ashburn	37.07	6.00
Landover	Ballston-MU	13.85	6.00
Landover	Benning Road	6.21	3.30
Landover	Bethesda	14.39	6.00
Landover	Braddock Road	14.01	6.00
Landover	Branch Ave	12.78	5.90
Landover	Brookland-CUA	9.42	4.55
Landover	Capitol Heights	6.62	3.45
Landover	Capitol South	7.41	3.75
Landover	Cheverly	1.81	2.00
Landover	Clarendon	12.83	5.95
Landover	Cleveland Park	11.05	5.20
Landover	College Park-U of Md	11.71	5.50
Landover	Columbia Heights	9.84	4.75
Landover	Congress Heights	10.32	4.95
Landover	Court House	12.33	5.75
Landover	Crystal City	11.22	5.30
Landover	Deanwood	2.97	2.00
Landover	Downtown Largo	8.64	4.25
Landover	Dunn Loring-Merrifield	20.31	6.00
Landover	Dupont Circle	9.79	4.70
Landover	East Falls Church	16.20	6.00
Landover	Eastern Market	6.94	3.60
Landover	Eisenhower Avenue	15.36	6.00
Landover	Farragut North	9.48	4.60
Landover	Farragut West	9.54	4.60
Landover	Federal Center SW	7.95	4.00
Landover	Federal Triangle	8.74	4.30
Landover	Foggy Bottom-GWU	10.06	4.80
Landover	Forest Glen	14.73	6.00
Landover	Fort Totten	10.35	4.95
Landover	Franconia-Springfield	21.44	6.00
Landover	Friendship Heights	13.10	6.00
Landover	Gallery Pl-Chinatown	8.55	4.20
Landover	Georgia Ave-Petworth	10.05	4.80
Landover	Glenmont	17.68	6.00
Landover	Greenbelt	13.83	6.00
Landover	Greensboro	21.14	6.00
Landover	Grosvenor-Strathmore	16.94	6.00
Landover	Herndon	29.72	6.00
Landover	Huntington	15.86	6.00
Landover	Hyattsville Crossing	10.96	5.20
Landover	Innovation Center	31.40	6.00
Landover	Judiciary Square	8.63	4.25
Landover	King St-Old Town	14.66	6.00
Landover	L'Enfant Plaza	8.27	4.10
Landover	Loudoun Gateway	35.20	6.00
Landover	McLean	19.80	6.00
Landover	McPherson Square	9.17	4.45
Landover	Medical Center	15.16	6.00
Landover	Metro Center	8.84	4.35
Landover	Minnesota Ave	3.85	2.35
Landover	Morgan Boulevard	7.76	3.90
Landover	Mt Vernon Sq 7th St-Convention Center	8.75	4.30
Landover	Navy Yard-Ballpark	8.74	4.30
Landover	Naylor Road	10.81	5.10
Landover	New Carrollton	1.45	2.00
Landover	NoMa-Gallaudet U	8.83	4.35
Landover	North Bethesda	18.18	6.00
Landover	Pentagon	10.44	5.00
Landover	Pentagon City	11.00	5.20
Landover	Potomac Ave	6.46	3.40
Landover	Potomac Yard	12.71	5.90
Landover	Reston Town Center	28.37	6.00
Landover	Rhode Island Ave-Brentwood	9.06	4.40
Landover	Rockville	21.18	6.00
Landover	Ronald Reagan Washington National Airport	11.43	5.35
Landover	Rosslyn	11.31	5.30
Landover	Shady Grove	23.68	6.00
Landover	Shaw-Howard U	8.93	4.35
Landover	Silver Spring	13.24	6.00
Landover	Smithsonian	8.63	4.25
Landover	Southern Avenue	10.75	5.10
Landover	Spring Hill	21.68	6.00
Landover	Stadium-Armory	5.81	3.10
Landover	Suitland	11.45	5.40
Landover	Takoma	11.94	5.60
Landover	Tenleytown-AU	12.52	5.80
Landover	Twinbrook	19.19	6.00
Landover	Tysons	20.43	6.00
Landover	U Street/African-Amer Civil War Memorial/Cardozo	9.30	4.50
Landover	Union Station	8.70	4.30
Landover	Van Dorn Street	18.15	6.00
Landover	Van Ness-UDC	11.50	5.40
Landover	Vienna/Fairfax-GMU	22.79	6.00
Landover	Virginia Square-GMU	13.29	6.00
Landover	Washington Dulles International Airport	33.32	6.00
Landover	Waterfront	8.69	4.30
Landover	West Falls Church	18.00	6.00
Landover	West Hyattsville	10.50	5.00
Landover	Wheaton	16.16	6.00
Landover	Wiehle-Reston East	27.26	6.00
Landover	Woodley Park-Zoo/Adams Morgan	10.56	5.00
Loudoun Gateway	Addison Road-Seat Pleasant	34.93	6.00
Loudoun Gateway	Anacostia	29.96	6.00
Loudoun Gateway	Archives-Navy Memorial-Penn Quarter	27.40	6.00
Loudoun Gateway	Arlington Cemetery	25.24	6.00
Loudoun Gateway	Ashburn	1.93	2.00
Loudoun Gateway	Ballston-MU	22.22	6.00
Loudoun Gateway	Benning Road	32.51	6.00
Loudoun Gateway	Bethesda	28.39	6.00
Loudoun Gateway	Braddock Road	29.61	6.00
Loudoun Gateway	Branch Ave	35.91	6.00
Loudoun Gateway	Brookland-CUA	29.46	6.00
Loudoun Gateway	Capitol Heights	33.96	6.00
Loudoun Gateway	Capitol South	28.64	6.00
Loudoun Gateway	Cheverly	33.70	6.00
Loudoun Gateway	Clarendon	23.12	6.00
Loudoun Gateway	Cleveland Park	27.40	6.00
Loudoun Gateway	College Park-U of Md	34.31	6.00
Loudoun Gateway	Columbia Heights	27.88	6.00
Loudoun Gateway	Congress Heights	31.01	6.00
Loudoun Gateway	Court House	23.55	6.00
Loudoun Gateway	Crystal City	27.22	6.00
Loudoun Gateway	Deanwood	32.68	6.00
Loudoun Gateway	Downtown Largo	37.59	6.00
Loudoun Gateway	Dunn Loring-Merrifield	20.43	6.00
Loudoun Gateway	Dupont Circle	27.02	6.00
Loudoun Gateway	East Falls Church	19.84	6.00
Loudoun Gateway	Eastern Market	29.13	6.00
Loudoun Gateway	Eisenhower Avenue	30.13	6.00
Loudoun Gateway	Farragut North	26.92	6.00
Loudoun Gateway	Farragut West	26.11	6.00
Loudoun Gateway	Federal Center SW	28.07	6.00
Loudoun Gateway	Federal Triangle	27.06	6.00
Loudoun Gateway	Foggy Bottom-GWU	25.60	6.00
Loudoun Gateway	Forest Glen	31.15	6.00
Loudoun Gateway	Fort Totten	29.77	6.00
Loudoun Gateway	Franconia-Springfield	32.14	6.00
Loudoun Gateway	Friendship Heights	27.82	6.00
Loudoun Gateway	Gallery Pl-Chinatown	27.15	6.00
Loudoun Gateway	Georgia Ave-Petworth	28.51	6.00
Loudoun Gateway	Glenmont	32.78	6.00
Loudoun Gateway	Greenbelt	36.01	6.00
Loudoun Gateway	Greensboro	14.42	6.00
Loudoun Gateway	Grosvenor-Strathmore	29.83	6.00
Loudoun Gateway	Herndon	5.78	3.10
Loudoun Gateway	Huntington	30.42	6.00
Loudoun Gateway	Hyattsville Crossing	32.60	6.00
Loudoun Gateway	Innovation Center	4.11	2.45
Loudoun Gateway	Judiciary Square	27.52	6.00
Loudoun Gateway	King St-Old Town	29.90	6.00
Loudoun Gateway	L'Enfant Plaza	27.75	6.00
Loudoun Gateway	Landover	35.20	6.00
Loudoun Gateway	McLean	15.67	6.00
Loudoun Gateway	McPherson Square	26.48	6.00
Loudoun Gateway	Medical Center	28.82	6.00
Loudoun Gateway	Metro Center	26.88	6.00
Loudoun Gateway	Minnesota Ave	32.00	6.00
Loudoun Gateway	Morgan Boulevard	36.34	6.00
Loudoun Gateway	Mt Vernon Sq 7th St-Convention Center	27.39	6.00
Loudoun Gateway	Navy Yard-Ballpark	28.97	6.00
Loudoun Gateway	Naylor Road	32.90	6.00
Loudoun Gateway	New Carrollton	36.39	6.00
Loudoun Gateway	NoMa-Gallaudet U	28.44	6.00
Loudoun Gateway	North Bethesda	30.39	6.00
Loudoun Gateway	Pentagon	26.31	6.00
Loudoun Gateway	Pentagon City	26.58	6.00
Loudoun Gateway	Potomac Ave	29.75	6.00
Loudoun Gateway	Potomac Yard	28.76	6.00
Loudoun Gateway	Reston Town Center	7.04	3.60
Loudoun Gateway	Rhode Island Ave-Brentwood	29.07	6.00
Loudoun Gateway	Rockville	31.44	6.00
Loudoun Gateway	Ronald Reagan Washington National Airport	27.72	6.00
Loudoun Gateway	Rosslyn	24.45	6.00
Loudoun Gateway	Shady Grove	32.84	6.00
Loudoun Gateway	Shaw-Howard U	27.57	6.00
Loudoun Gateway	Silver Spring	30.60	6.00
Loudoun Gateway	Smithsonian	27.30	6.00
Loudoun Gateway	Southern Avenue	31.93	6.00
Loudoun Gateway	Spring Hill	13.78	6.00
Loudoun Gateway	Stadium-Armory	30.27	6.00
Loudoun Gateway	Suitland	34.30	6.00
Loudoun Gateway	Takoma	30.25	6.00
Loudoun Gateway	Tenleytown-AU	27.62	6.00
Loudoun Gateway	Twinbrook	30.85	6.00
Loudoun Gateway	Tysons	15.11	6.00
Loudoun Gateway	U Street/African-Amer Civil War Memorial/Cardozo	27.64	6.00
Loudoun Gateway	Union Station	28.07	6.00
Loudoun Gateway	Van Dorn Street	30.42	6.00
Loudoun Gateway	Van Ness-UDC	27.54	6.00
Loudoun Gateway	Vienna/Fairfax-GMU	20.78	6.00
Loudoun Gateway	Virginia Square-GMU	22.74	6.00
Loudoun Gateway	Washington Dulles International Airport	2.73	2.00
Loudoun Gateway	Waterfront	28.35	6.00
Loudoun Gateway	West Falls Church	19.87	6.00
Loudoun Gateway	West Hyattsville	31.65	6.00
Loudoun Gateway	Wheaton	31.84	6.00
Loudoun Gateway	Wiehle-Reston East	8.16	4.05
Loudoun Gateway	Woodley Park-Zoo/Adams Morgan	27.25	6.00
McLean	Addison Road-Seat Pleasant	19.33	6.00
McLean	Anacostia	14.29	6.00
McLean	Archives-Navy Memorial-Penn Quarter	11.76	5.50
McLean	Arlington Cemetery	9.57	4.65
McLean	Ashburn	17.59	6.00
McLean	Ballston-MU	6.58	3.45
McLean	Benning Road	16.89	6.00
McLean	Bethesda	13.71	6.00
McLean	Braddock Road	14.18	6.00
McLean	Branch Ave	20.24	6.00
McLean	Brookland-CUA	14.03	6.00
McLean	Capitol Heights	18.35	6.00
McLean	Capitol South	12.98	6.00
McLean	Cheverly	18.20	6.00
McLean	Clarendon	7.46	3.80
McLean	Cleveland Park	11.96	5.60
McLean	College Park-U of Md	19.26	6.00
McLean	Columbia Heights	12.39	5.75
McLean	Congress Heights	15.35	6.00
McLean	Court House	7.88	3.95
McLean	Crystal City	11.58	5.45
McLean	Deanwood	17.14	6.00
McLean	Downtown Largo	22.05	6.00
McLean	Dunn Loring-Merrifield	6.04	3.20
McLean	Dupont Circle	11.42	5.35
McLean	East Falls Church	4.29	2.50
McLean	Eastern Market	13.48	6.00
McLean	Eisenhower Avenue	14.87	6.00
McLean	Farragut North	11.30	5.30
McLean	Farragut West	10.48	5.00
McLean	Federal Center SW	12.41	5.75
McLean	Federal Triangle	11.41	5.35
McLean	Foggy Bottom-GWU	9.96	4.80
McLean	Forest Glen	16.82	6.00
McLean	Fort Totten	14.50	6.00
McLean	Franconia-Springfield	18.08	6.00
McLean	Friendship Heights	12.69	5.90
McLean	Gallery Pl-Chinatown	11.52	5.40
McLean	Georgia Ave-Petworth	13.10	6.00
McLean	Glenmont	19.37	6.00
McLean	Greenbelt	21.26	6.00
McLean	Greensboro	1.34	2.00
McLean	Grosvenor-Strathmore	16.23	6.00
McLean	Herndon	10.01	4.80
McLean	Huntington	15.23	6.00
McLean	Hyattsville Crossing	17.44	6.00
McLean	Innovation Center	11.72	5.50
McLean	Judiciary Square	11.88	5.55
McLean	King St-Old Town	14.55	6.00
McLean	L'Enfant Plaza	12.09	5.65
McLean	Landover	19.80	6.00
McLean	Loudoun Gateway	15.67	6.00
McLean	McPherson Square	10.85	5.15
McLean	Medical Center	14.47	6.00
McLean	Metro Center	11.24	5.30
McLean	Minnesota Ave	16.41	6.00
McLean	Morgan Boulevard	20.77	6.00
McLean	Mt Vernon Sq 7th St-Convention Center	11.78	5.50
McLean	Navy Yard-Ballpark	13.30	6.00
McLean	Naylor Road	17.22	6.00
McLean	New Carrollton	21.08	6.00
McLean	NoMa-Gallaudet U	12.85	5.95
McLean	North Bethesda	17.32	6.00
McLean	Pentagon	10.65	5.05
McLean	Pentagon City	10.94	5.20
McLean	Potomac Ave	14.09	6.00
McLean	Potomac Yard	13.21	6.00
McLean	Reston Town Center	8.68	4.25
McLean	Rhode Island Ave-Brentwood	13.55	6.00
McLean	Rockville	19.64	6.00
McLean	Ronald Reagan Washington National Airport	12.08	5.65
McLean	Rosslyn	8.78	4.30
McLean	Shady Grove	22.05	6.00
McLean	Shaw-Howard U	12.00	5.60
McLean	Silver Spring	15.88	6.00
McLean	Smithsonian	11.64	5.45
McLean	Southern Avenue	16.27	6.00
McLean	Spring Hill	1.90	2.00
McLean	Stadium-Armory	14.62	6.00
McLean	Suitland	18.62	6.00
McLean	Takoma	15.27	6.00
McLean	Tenleytown-AU	12.33	5.75
McLean	Twinbrook	18.20	6.00
McLean	Tysons	0.65	2.00
McLean	U Street/African-Amer Civil War Memorial/Cardozo	12.08	5.65
McLean	Union Station	12.44	5.80
McLean	Van Dorn Street	15.58	6.00
McLean	Van Ness-UDC	12.18	5.65
McLean	Vienna/Fairfax-GMU	8.13	4.05
McLean	Virginia Square-GMU	7.08	3.65
McLean	Washington Dulles International Airport	13.60	6.00
McLean	Waterfront	12.68	5.85
McLean	West Falls Church	4.36	2.55
McLean	West Hyattsville	16.40	6.00
McLean	Wheaton	17.96	6.00
McLean	Wiehle-Reston East	7.55	3.80
McLean	Woodley Park-Zoo/Adams Morgan	11.74	5.50
McPherson Square	Addison Road-Seat Pleasant	8.48	4.20
McPherson Square	Anacostia	3.78	2.30
McPherson Square	Archives-Navy Memorial-Penn Quarter	0.97	2.00
McPherson Square	Arlington Cemetery	2.57	2.00
McPherson Square	Ashburn	28.38	6.00
McPherson Square	Ballston-MU	4.68	2.65
McPherson Square	Benning Road	6.04	3.20
McPherson Square	Bethesda	7.20	3.70
McPherson Square	Braddock Road	7.50	3.80
McPherson Square	Branch Ave	9.67	4.65
McPherson Square	Brookland-CUA	3.70	2.30
McPherson Square	Capitol Heights	7.50	3.80
McPherson Square	Capitol South	2.21	2.00
McPherson Square	Cheverly	7.45	3.80
McPherson Square	Clarendon	3.67	2.25
McPherson Square	Cleveland Park	3.16	2.05
McPherson Square	College Park-U of Md	9.30	4.50
McPherson Square	Columbia Heights	2.48	2.00
McPherson Square	Congress Heights	5.03	2.80
McPherson Square	Court House	3.16	2.05
McPherson Square	Crystal City	4.21	2.50
McPherson Square	Deanwood	6.34	3.35
McPherson Square	Downtown Largo	11.23	5.30
McPherson Square	Dunn Loring-Merrifield	11.17	5.25
McPherson Square	Dupont Circle	1.28	2.00
McPherson Square	East Falls Church	7.05	3.60
McPherson Square	Eastern Market	2.69	2.00
McPherson Square	Eisenhower Avenue	8.75	4.30
McPherson Square	Farragut North	0.80	2.00
McPherson Square	Farragut West	0.38	2.00
McPherson Square	Federal Center SW	1.71	2.00
McPherson Square	Federal Triangle	0.67	2.00
McPherson Square	Foggy Bottom-GWU	0.90	2.00
McPherson Square	Forest Glen	9.25	4.50
McPherson Square	Fort Totten	4.74	2.70
McPherson Square	Franconia-Springfield	14.36	6.00
McPherson Square	Friendship Heights	5.52	3.00
McPherson Square	Gallery Pl-Chinatown	0.67	2.00
McPherson Square	Georgia Ave-Petworth	3.30	2.10
McPherson Square	Glenmont	12.57	5.85
McPherson Square	Greenbelt	11.66	5.45
McPherson Square	Greensboro	12.16	5.65
McPherson Square	Grosvenor-Strathmore	10.41	4.95
McPherson Square	Herndon	20.86	6.00
McPherson Square	Huntington	9.26	4.50
McPherson Square	Hyattsville Crossing	7.47	3.80
McPherson Square	Innovation Center	22.57	6.00
McPherson Square	Judiciary Square	1.04	2.00
McPherson Square	King St-Old Town	8.12	4.05
McPherson Square	L'Enfant Plaza	1.46	2.00
McPherson Square	Landover	9.17	4.45
McPherson Square	Loudoun Gateway	26.48	6.00
McPherson Square	McLean	10.85	5.15
McPherson Square	Medical Center	8.22	4.10
McPherson Square	Metro Center	0.41	2.00
McPherson Square	Minnesota Ave	5.58	3.05
McPherson Square	Morgan Boulevard	9.93	4.75
McPherson Square	Mt Vernon Sq 7th St-Convention Center	1.01	2.00
McPherson Square	Navy Yard-Ballpark	2.66	2.00
McPherson Square	Naylor Road	6.61	3.45
McPherson Square	New Carrollton	10.54	5.00
McPherson Square	NoMa-Gallaudet U	2.05	2.00
McPherson Square	North Bethesda	11.79	5.50
McPherson Square	Pentagon	3.22	2.10
McPherson Square	Pentagon City	3.81	2.30
McPherson Square	Potomac Ave	3.30	2.10
